customer_id,recency,frequency,monetary,weather_pct,cluster,segment
1434c23ad06a9986f1b2d77ac7a96b7f,199,1,628.18,0.0,0,recent casual buyer
1435646705531d9d7ecba595d247bd50,42,1,152.64,0.0,0,recent casual buyer
1435bc9dbfa94236680b508f50c9722a,46,1,66.67,0.0,0,recent casual buyer
14369dc96e15545d2cdf0b8e5778f1ac,272,1,368.12,0.0,2,inactive casual buyer
143714b5db067ae9c9e2bb399b49e4ad,181,1,116.45,0.0,0,recent casual buyer
143916271961a81bab22655683b15de0,462,1,113.08,0.0,2,inactive casual buyer
143996da049e5f4d2bd6bd273fcd29fe,72,1,178.23,0.0,0,recent casual buyer
143a4083c98eed4151715356aab75996,167,1,49.01,0.0,0,recent casual buyer
143e1e9cc9c731abaaed1c15ab5d7b74,217,1,246.26,1.0,3,weather-triggered buyer
143f5cdd375fa964c0659303ee354e69,509,1,369.19,0.0,2,inactive casual buyer
143fdaaf1a8b9e8905183ee2714d3647,281,1,51.89000000000001,0.0,2,inactive casual buyer
14413e54e206d9d58a8e338dbda158a7,372,1,99.25,0.0,2,inactive casual buyer
1441e5e09ae697e64322b63d1909bd4c,50,1,52.83,0.0,0,recent casual buyer
14423ad70a3aa64dee01bf0991b5891b,386,1,64.62,0.0,2,inactive casual buyer
14425ff5b814c955a524faf453a68bfd,491,1,77.06,0.0,2,inactive casual buyer
1442bed704b202edf2871f6797bf4b20,244,1,35.0,0.0,0,recent casual buyer
1442d92ced8acf903c78285fdfd5b368,102,1,51.79,0.0,0,recent casual buyer
14431311128d398802425dbbf581784c,92,1,112.1,0.0,0,recent casual buyer
1443a07e7571e81a3d4e622a63664e48,531,1,79.02,0.0,2,inactive casual buyer
14448872be54e4669cc888babfdf4bc5,549,1,177.6,1.0,3,weather-triggered buyer
1444b57caf5b6c9ada5557e4e208d0d6,193,1,297.48,0.0,0,recent casual buyer
1444f701e835b7d189637c10f5287e76,15,1,353.09,0.0,0,recent casual buyer
14452743877d9e8f0a9b53081cb31566,64,1,133.41,0.0,0,recent casual buyer
1445c50b71cac75922c8b2aab68dce8e,16,1,97.44,0.0,0,recent casual buyer
144717d8af78109c81837d3935735d48,123,1,173.59,0.0,0,recent casual buyer
14473818b93e71b730b41049b8ab405a,86,1,225.3,0.0,0,recent casual buyer
14475fadcb86e53123bfbe43d0d69380,279,1,67.91,0.0,2,inactive casual buyer
144957a2e04105304fc865b8c59e13a4,494,1,1541.7,0.0,1,high spender
1449ca3e5272f8d48853824b4d68bbce,458,1,26.77,0.0,2,inactive casual buyer
1449d3e0d5b343bd18e67b49ff864c82,235,1,31.69,0.0,0,recent casual buyer
144b53cd31f35cd3d90944d275d93141,75,1,193.0,0.0,0,recent casual buyer
144bb6dcbed94956a8473aad73f0987f,66,1,422.61,0.0,0,recent casual buyer
144d6b2679193370edcdceae5c0a407b,14,1,381.63,1.0,3,weather-triggered buyer
144f118d87d88f07c47bd1caf3d2f647,210,1,49.0,0.0,0,recent casual buyer
144f48b143d176dee413c191dfb62ae3,296,1,151.18,0.0,2,inactive casual buyer
144f886ca054309d0501bfe4c12d3174,137,1,141.66,0.0,0,recent casual buyer
144f8ac4df50b7448ed453447b7d18d6,153,1,52.14,0.0,0,recent casual buyer
145011fb245fefeb64d213c1193aafb6,130,1,104.61,0.0,0,recent casual buyer
1450ddb1608a577774a00883141be98e,259,1,41.35,0.0,2,inactive casual buyer
14532b4dffa2bf13edc019346063c2fb,173,1,335.0,1.0,3,weather-triggered buyer
14532f1320645821a6da04e049dc6b53,241,1,114.84,1.0,3,weather-triggered buyer
1453fb48451a18493f27e2e36cfb0962,403,1,219.72,0.0,2,inactive casual buyer
145518c9a57c1bffa0c236496f09b80f,42,1,188.3,0.0,0,recent casual buyer
14555edc3920d5f094b0f2278bfbd438,413,1,185.05,0.0,2,inactive casual buyer
145739ac2d9523be4e6c15058718fab9,438,1,118.07,0.0,2,inactive casual buyer
1457db4694dabd9ee0aaa7a8def2b152,471,1,485.3,0.0,2,inactive casual buyer
1458a88f3713f047a6d4a23a8ee0f3e5,196,1,160.76,0.0,0,recent casual buyer
145937105270f3b4c5fd6168e12a3b01,221,1,60.1,0.0,0,recent casual buyer
1459b919586d464598d816e4163b19e3,213,1,186.27,0.0,0,recent casual buyer
145a15dfeab6ebc89f63c22802b3db71,118,1,401.53,0.0,0,recent casual buyer
145a4deb39fadd4ac6f0c758335f1baf,42,1,111.83,0.0,0,recent casual buyer
145ab3eb2ae5caaed9ce924fd138cd48,195,1,85.82,0.0,0,recent casual buyer
145af662031450cfa8bc9201f5868ae7,128,1,160.5,0.0,0,recent casual buyer
145b7ecf2c0aa47c15bbe20d6bd26a90,385,1,147.25,0.0,2,inactive casual buyer
145cba40226b02961dd54c77dbcbf17f,158,1,49.02,0.0,0,recent casual buyer
145d10d2c740be50c50d82f083a813b1,430,1,696.08,0.0,2,inactive casual buyer
145f4c0afd867119a41cc9c0a43e450d,78,1,152.24,1.0,3,weather-triggered buyer
145f7dc2715c0ae1b1cd74f05d4cbc93,186,1,28.22,1.0,3,weather-triggered buyer
145f93b9592c03d9d7dfbbae7e80c6f7,281,1,157.22,0.0,2,inactive casual buyer
145fb9bb55f0fdb3d5f89c09f7397946,362,1,85.16,0.0,2,inactive casual buyer
145fda1b310e393e91cd50c00625d18d,125,1,78.2,0.0,0,recent casual buyer
145ff990454414f00ef6c1ea1ba6f60b,68,1,369.28,0.0,0,recent casual buyer
1460cbfc1a51e99e846715bd9e430f11,213,1,215.33,0.0,0,recent casual buyer
146136e6e527bf71e6341397154c0777,183,1,489.09,1.0,3,weather-triggered buyer
14615837f83937b2dea94361cfb6770d,227,1,116.36,1.0,3,weather-triggered buyer
14637e4d4896ccbebeaf2a02b0e2a851,266,1,105.87,1.0,3,weather-triggered buyer
146382aa0321176044958bb471c902a5,144,1,216.26,0.0,0,recent casual buyer
1463c39e05cd384c4dfba57429cc311d,283,1,135.08,0.0,2,inactive casual buyer
1463c5c67f6b36773fe813a44c4f5b9c,146,1,64.06,0.0,0,recent casual buyer
14640d8ed2e2913c23c7fe7b959c505d,95,1,363.24,0.0,0,recent casual buyer
146416a4e83af4a088d237ec9731523a,211,1,102.41,0.0,0,recent casual buyer
14659bf9511afbf43d66fcc2d7c109a4,133,1,65.13,0.0,0,recent casual buyer
1465ca27dd25f3ae240f81747fe93e22,147,1,89.56,0.0,0,recent casual buyer
1465cf4e6cd07d5dec41a750c8ef0009,146,1,47.86,0.0,0,recent casual buyer
146655d62b6549f9d98b3642a25816f5,118,1,448.51,0.0,0,recent casual buyer
1466807c460a633a141042faed40b5a6,354,1,94.77,0.0,2,inactive casual buyer
14690f3ebb623c4a7ee5c99c9476879a,24,1,52.26,0.0,0,recent casual buyer
146988d07b6d5ff6b0fc85ba6e63e60e,320,1,142.48,0.0,2,inactive casual buyer
146a10f27b7755776c90efe2ef4f51df,276,1,92.41,0.0,2,inactive casual buyer
146c06eed34cce641d56a18c74400f38,301,1,73.06,0.0,2,inactive casual buyer
146e4280cf2ae3158d04fd3ad83a8b8d,244,1,324.44,0.0,0,recent casual buyer
146ff84e960b97aa2487372efe177afb,441,1,82.67,0.0,2,inactive casual buyer
1470c7af104f8a4e129eace53c91c75e,164,1,71.35,0.0,0,recent casual buyer
1470ea637a213181fd75f1f67921bd40,313,1,214.04,0.0,2,inactive casual buyer
1471f2464edb13ceccc7b52cb1a9def4,33,1,63.31,0.0,0,recent casual buyer
14723de10c5caea4f02a154f09f375ee,518,1,132.72,0.0,2,inactive casual buyer
1472468d6d56167600d5b11dfc70f7b1,46,1,39.75,0.0,0,recent casual buyer
14748dec58543ab418c603bfdc1168cc,384,1,107.78,0.0,2,inactive casual buyer
1475ba146afcb53f12a49bb3e38fb444,33,1,36.94,1.0,3,weather-triggered buyer
1475f4faed88140845d11c61adb65a0e,290,1,93.66,0.0,2,inactive casual buyer
1476b48b91d142d3bdcc96b45ff65e43,44,1,37.85,0.0,0,recent casual buyer
1476fa2099fea1b4af65f6fa6390473b,284,1,61.75,0.0,2,inactive casual buyer
14777b1b80f36a5b1e889b6ebeb634a2,15,1,63.6,0.0,0,recent casual buyer
1477ed22059be3f039b84dcf03728709,411,1,78.56,0.0,2,inactive casual buyer
1477ef68b5dbf1417fead5a9814cf047,424,1,265.98,0.0,2,inactive casual buyer
1479ff715a4d0d50f559fb434ffaac23,71,1,60.26,0.0,0,recent casual buyer
147a1a4a05130bcd2cc5bfccf54c753c,282,1,142.96,1.0,3,weather-triggered buyer
147a66016ca869c7c1ac0e8480119ae2,366,1,62.1,0.0,2,inactive casual buyer
147a838b712f1218a8cf543c171d548f,245,1,101.8,1.0,3,weather-triggered buyer
147aa7e2c6dd09dd20994c8c78bc1ef1,463,1,81.89,0.0,2,inactive casual buyer
147bdb1d0e42e08333e0c2a3d960a3a5,285,1,31.77,0.0,2,inactive casual buyer
147d517e942b17ad46de941559d06c46,32,1,120.87,0.0,0,recent casual buyer
147d57c32f7addc4a7d0f123e7cc9c16,106,1,138.85,0.0,0,recent casual buyer
147ea8ab00e6417a666c1b9921b64be4,342,1,31.0,0.0,2,inactive casual buyer
147f29ede8714f69f9c35d43b6eb4bad,402,1,163.48,0.0,2,inactive casual buyer
147f69d3f50f2d2bc3797f20fe452ab2,53,1,37.54,0.0,0,recent casual buyer
148058a31cfe793e8ec06bd886364af8,537,1,196.57,1.0,3,weather-triggered buyer
148078d68b6cdee7fb155cfd58d29bfa,216,1,797.66,0.0,1,high spender
1481cf5f02418d2ba16f2ded358c1c2c,194,1,35.09,0.0,0,recent casual buyer
148348ff65384b4249b762579532e248,70,1,71.91,0.0,0,recent casual buyer
14841ab540bf9dd232bcb84d8135325c,328,1,255.44,0.0,2,inactive casual buyer
1484aa9c76bbac8c518f7eb7328494ac,122,1,109.7,0.0,0,recent casual buyer
148557b5c36230134009aeeb9915b57b,48,1,94.72,0.0,0,recent casual buyer
148563b1c48bb1f2aa137060c86afb7f,95,1,63.88,0.0,0,recent casual buyer
1485c9b9ae29583b848828a78bd8b5c3,127,1,92.64,0.0,0,recent casual buyer
14868a65241682f256d808dfeaa38d0f,169,1,131.61,0.0,0,recent casual buyer
14868f37a05bafdab87b728267196f10,77,1,119.7,0.0,0,recent casual buyer
1487098a1d83d17bd6b04c1fbe1aafb7,123,1,112.24,0.0,0,recent casual buyer
148abfd45cba060c80a5bde8a076f143,278,1,33.99,0.0,2,inactive casual buyer
148bb9f283f5eebbafda782b05d5d4d7,469,1,175.77,0.0,2,inactive casual buyer
148befba8d61a3c03523b7384f853ed7,152,1,228.41,0.0,0,recent casual buyer
148d65cf58e13521241d8f9206ee1348,61,1,403.0,0.0,0,recent casual buyer
148dae217fb9d16e644ffc8c9f214432,251,1,92.76,0.0,0,recent casual buyer
148e9dce3968211ba80e8db0b5b5332e,272,1,116.36,1.0,3,weather-triggered buyer
148ecba880f508ca2d5b6744b6a7b6c5,213,1,165.4,0.0,0,recent casual buyer
149004735ff052f067f70ce31aca8498,227,1,57.68,1.0,3,weather-triggered buyer
14923ddd6c9bda9ff1a4b2d3ae13bfcc,395,1,185.05,0.0,2,inactive casual buyer
14926af09825dc08d4d15878f3c545bd,17,1,77.6,0.0,0,recent casual buyer
149338c97694f4c1825ef1b9d0afc2cc,443,1,137.99,0.0,2,inactive casual buyer
14938608ccfde5530723a2a70b07d25a,110,1,40.84,0.0,0,recent casual buyer
14945bc802d49b0f9f68f2ea8fd060c4,120,1,856.16,0.0,1,high spender
14949512ee391d8c8ce42c0682f2cdee,73,1,90.35,0.0,0,recent casual buyer
1495c7e441ebb6a484fd2c4859c02850,358,1,184.29,0.0,2,inactive casual buyer
149854f060da7beac9253cd3f0fa8c8c,379,1,420.58,0.0,2,inactive casual buyer
149876e27f49d24b3c0a9d34dfc13163,99,1,149.78,0.0,0,recent casual buyer
1499495d77dafd34186ecba5241ea2f1,337,1,62.01,0.0,2,inactive casual buyer
149a7003c8eda15d72fe457aee6501de,321,1,24.33,0.0,2,inactive casual buyer
149aa6e315ac2e3c0b7e804a23e3f8cd,106,1,193.72,0.0,0,recent casual buyer
149ac0fdc3fc6ed91440c95c1a92736b,161,1,78.3,1.0,3,weather-triggered buyer
149ae3f1900036341359b6645be21c87,562,1,209.3,0.0,2,inactive casual buyer
149b564002e30214f618713fde904ebb,285,1,67.0,0.0,2,inactive casual buyer
149cbc8bbc563ca6969fa8741f750fe4,121,1,32.16,0.0,0,recent casual buyer
149cbd3f684d523d087f5260302c90e0,284,1,100.34,0.0,2,inactive casual buyer
149ebf64a793b360ae72c444f70f09a2,442,1,53.79,0.0,2,inactive casual buyer
149fa0076bccc504ba9a6464a9ad7906,115,1,63.88,0.0,0,recent casual buyer
14a00c0f55a3fb1858bc0c162b1d972d,148,1,48.96,0.0,0,recent casual buyer
14a010af07a4dac3a39263b876f7dd72,172,1,35.08,0.0,0,recent casual buyer
14a023567349f7ae51d411ae95adbf09,200,1,146.64,0.0,0,recent casual buyer
14a178e3bdb0ffcd4c55f794baeea18c,49,1,178.21,0.0,0,recent casual buyer
14a1c2f98800b24fb57f4dccdfd4e668,304,1,75.07,1.0,3,weather-triggered buyer
14a1c38058eabe88912d5566de499c6f,477,1,45.0,0.0,2,inactive casual buyer
14a2912b7f370c345cebcda474774f55,696,1,783.22,0.0,2,inactive casual buyer
14a3a55cbb34545cdddf42bfd352bb9a,300,1,148.15,0.0,2,inactive casual buyer
14a429268b2e70661e87c2be648a422f,66,1,67.43,0.0,0,recent casual buyer
14a4422e890f96a180784c552d7bab5e,458,1,56.69,0.0,2,inactive casual buyer
14a5fa5ec68a6b6a7fb8da1053487224,49,1,69.17,0.0,0,recent casual buyer
14a98f88d2c17526cf1f6de47ebfca22,312,1,172.31,1.0,3,weather-triggered buyer
14aa902a1bec2236ae111bdcb39c94bf,186,1,40.59,0.0,0,recent casual buyer
14abc38209ac63b3da1249632c8cb072,35,1,185.64,0.0,0,recent casual buyer
14ac3f6c786badca32dbb3a6d6234900,420,1,76.85,0.0,2,inactive casual buyer
14ac5ecd56561bdbfc2eab37e58da580,280,1,38.8,0.0,2,inactive casual buyer
14acb30bbc064408dcb8cdd3c92b0c97,475,1,124.52,0.0,2,inactive casual buyer
14acf219b872d59372c19045b364fe13,573,1,54.11,0.0,2,inactive casual buyer
14ad561f083cd19492c62dbc08a85c35,288,1,183.31,1.0,3,weather-triggered buyer
14ae92ef4c5da09f8158657a1531eda1,224,1,201.82,0.0,0,recent casual buyer
14aea23889a3ead6c3e374e322f9e75a,122,1,107.99,0.0,0,recent casual buyer
14aea6e289ceebb4c4389c168be3dd9f,427,1,106.78,0.0,2,inactive casual buyer
14afdd8037ac12c2e1a06c68fd718e88,549,1,93.48,1.0,3,weather-triggered buyer
14b058d8b33ccd7b9812da8653b73003,16,1,425.94,0.0,0,recent casual buyer
14b0912a842b58de740de4a7b5ec8e1d,30,1,125.64,0.0,0,recent casual buyer
14b233ed669889e8ac2c54d60ab8357b,290,1,203.74,1.0,3,weather-triggered buyer
14b2a904e8bcb72a2bbdbcf5b8e54978,58,1,51.03,0.0,0,recent casual buyer
14b3b610a372ae3de4303f1cea0ea6f7,193,1,147.97,0.0,0,recent casual buyer
14b4481ab4592a147a50d8e3a2cad173,227,1,60.11,0.0,0,recent casual buyer
14b488bd62137d06775a9a63bfa01ce7,135,1,275.89,0.0,0,recent casual buyer
14b49d162cc1a8333aec3853db1812f5,232,1,294.75,0.0,0,recent casual buyer
14b526a649ab79cccc7b690557e748c3,85,1,51.1,0.0,0,recent casual buyer
14b558f0e7224d69873f694dea6c7cd6,339,1,42.68,1.0,3,weather-triggered buyer
14b60367330c9b23b108780addd19416,188,1,36.17,0.0,0,recent casual buyer
14b614cf1dd2da6594c658a69fbbeb54,582,1,54.9,0.0,2,inactive casual buyer
14b6f4189d383785662ff6bf3a9c32e3,43,1,634.91,0.0,0,recent casual buyer
14b7979700eeefcb40f5b2f054fbee53,177,1,65.04,1.0,3,weather-triggered buyer
14b7f96ecbd43c2a3cc5a38c291acaf7,29,1,50.3,1.0,3,weather-triggered buyer
14bbce4168c96d7ca217983d4ce51abc,142,1,133.25,0.0,0,recent casual buyer
14bce5f40a57b5dee99e2ef17f19829a,30,1,180.58,0.0,0,recent casual buyer
14bfbc2db2edda7a3de50b204bb81e33,246,1,194.48,1.0,3,weather-triggered buyer
14bfdb077e1683258a8069501d9957aa,75,1,62.0,0.0,0,recent casual buyer
14bfea91b8c15d200b1eaf45add92e3f,23,1,33.33,0.0,0,recent casual buyer
14c0eda93d3dc8b6f42b925e9edcbec1,112,1,41.32,0.0,0,recent casual buyer
14c152bfbd60c86aa6bc4d4e68a9378e,18,1,175.05,0.0,0,recent casual buyer
14c1bf6fe65bb17158b3cf732d2f1030,84,1,882.92,0.0,1,high spender
14c1e4101ca2dc7dbf876d9c9e6b11a6,43,1,702.41,0.0,1,high spender
14c371217da5521396b475dd7a0ac8ce,272,1,374.68,0.0,2,inactive casual buyer
14c40450842463a4e86a52654f2e3ff9,587,1,106.52,0.0,2,inactive casual buyer
14c4d965ac30b8a1bfb2ae2625080682,58,1,70.61,0.0,0,recent casual buyer
14c584eec1ab0ec9dabee7741f6c075e,282,1,103.28,0.0,2,inactive casual buyer
14c5a62a317324d6479b2f68c58fd162,298,1,104.37,0.0,2,inactive casual buyer
14c720f7ac4e21376dd311697d40175a,411,1,129.79,0.0,2,inactive casual buyer
14c726663ad6885d4bd8fc9cb2ce8393,320,1,214.14,0.0,2,inactive casual buyer
14c746d1ab062a46b0ddb1cb59cd8bbf,105,1,55.22,0.0,0,recent casual buyer
14c797619e18e0f0e8bdf933bac27690,356,1,206.09,0.0,2,inactive casual buyer
14c896a3817e14183306bb2340b08ea9,302,1,107.02,0.0,2,inactive casual buyer
14c9e6498aa74319453b31322c0dea82,114,1,264.37,0.0,0,recent casual buyer
14c9e6c08c67f35306e26da826b1b4af,255,1,225.71,0.0,0,recent casual buyer
14cae843310ff181765658f645208e6b,36,1,68.35,1.0,3,weather-triggered buyer
14cb060b0482a83fa6609d36909bb3eb,20,1,108.33,0.0,0,recent casual buyer
14cbf4389f8a8d726a69e3779b11b6fc,182,1,64.94,0.0,0,recent casual buyer
14cc76078935118a32fb1f6c01c55488,460,1,1184.55,0.0,1,high spender
14cd3afa052c6df8d15367e0f9394666,19,1,144.14,0.0,0,recent casual buyer
14cd775671f1cbb1db0e4c19b6a2961d,34,1,235.83,0.0,0,recent casual buyer
14cd94b89c89b4e65cec15efdacc0a88,229,1,86.02,0.0,0,recent casual buyer
14cfb847ede5c34c45673456203da884,115,1,626.68,0.0,0,recent casual buyer
14d2df77c026b6a61f1b4ae9667cb70f,37,1,110.88,0.0,0,recent casual buyer
14d2e011f94561a55aa3a97e0deff19e,516,1,1682.92,1.0,1,high spender
14d33cc0fa27e2987dc450d5352e898b,384,1,96.8,1.0,3,weather-triggered buyer
14d40d1040dcfb5db5d4cbc12250c76f,84,1,141.66,1.0,3,weather-triggered buyer
14d4f8a8cc228578671ce231dd69db78,69,1,162.63,1.0,3,weather-triggered buyer
14d5fb1a68df603dfdf3cf4d7b75306f,460,1,114.44,0.0,2,inactive casual buyer
14d6fbd0e24a806c339738b8f3801e0a,406,1,140.71,0.0,2,inactive casual buyer
14d70a0cee529bb63fec5712914c3938,68,1,151.23,0.0,0,recent casual buyer
14d869de34a3ce7e3930301dafdf02e5,147,1,42.69,0.0,0,recent casual buyer
14da31c495d6657eeb56c66889f88282,502,1,30.27,0.0,2,inactive casual buyer
14db24a68650994f614013d2d28cd606,262,1,43.69,0.0,2,inactive casual buyer
14dc046e2318c7abad8943aef8bb765f,113,1,152.5,0.0,0,recent casual buyer
14dd8f53301c41af3243ed5ad0c9260a,75,1,177.31,0.0,0,recent casual buyer
14e02ed12bffbb5f509fa3010586dc88,486,1,140.51,0.0,2,inactive casual buyer
14e13233e812fef1af2d37af6c49a74e,265,1,133.48,0.0,2,inactive casual buyer
14e237fe96e5b5c7c4cf9ac6c2f5d60e,261,1,108.06,0.0,2,inactive casual buyer
14e2483e0c2635d3cd24ad5e0507c925,320,1,179.86,0.0,2,inactive casual buyer
14e49b952739346002a5ffb5347e9b7c,109,1,43.42,0.0,0,recent casual buyer
14e4fd056129b209f512b1070b405ccc,527,1,237.81,0.0,2,inactive casual buyer
14e56bc25680b431575ab69186e8303b,161,1,162.83,0.0,0,recent casual buyer
14e5f1e56b5d74d9fe35c39e8ba04699,331,1,249.7,1.0,3,weather-triggered buyer
14e618e8adb379c1d9727e4cfb189daa,478,1,63.4,0.0,2,inactive casual buyer
14e6336d457dfae4a1c4f1d201c5bc34,151,1,88.9,0.0,0,recent casual buyer
14e7179a159cd1022234f28516fd823c,283,1,515.7,1.0,3,weather-triggered buyer
14e7871569ad7387e9fc4e84d92dce91,14,1,207.52,0.0,0,recent casual buyer
14e7c1d95f38ad5a830549879bd81a50,434,1,253.87,0.0,2,inactive casual buyer
14e866d63b658a85948f6b785ea82d2f,22,1,252.38,0.0,0,recent casual buyer
14eade9f72fa9ae6c8d8b066d20d611c,300,1,61.05,0.0,2,inactive casual buyer
14eb7a65dda3e17554d653b786db01ae,43,1,76.07,0.0,0,recent casual buyer
14eb94d576ec3079b4db18114262d106,340,1,217.64,0.0,2,inactive casual buyer
14eba40b8ec6185b47c93ddfecc1faac,546,1,20.52,0.0,2,inactive casual buyer
14ec0af04aab4398a904a77ac2e1c68b,247,1,50.0,1.0,3,weather-triggered buyer
14ed3e209d3c30fa876e039840c8c515,82,1,144.36,0.0,0,recent casual buyer
14ed9dcdbbcf33c3e561dfdd374373d8,72,1,69.06,0.0,0,recent casual buyer
14eeea169995dfbeb15c6aa67faf49eb,190,1,221.79,0.0,0,recent casual buyer
14eef4c5daa9762a288b6c4b9372e3f0,322,1,101.94,0.0,2,inactive casual buyer
14ef2be9e656abe8c28f416025221fb5,100,1,349.94,0.0,0,recent casual buyer
14f19cd312c81ec701cd8952871b02af,146,1,163.95,0.0,0,recent casual buyer
14f1a2e0bb22b05c7a7666a195c2faa7,238,1,97.87,0.0,0,recent casual buyer
14f1aa9f09ea57b04d0cedf0febb33c4,276,1,1424.45,0.0,1,high spender
14f2ec23fb7f10a1cd6226be0ff41f3a,386,1,210.2,0.0,2,inactive casual buyer
14f32f9bf07908e6cfaac30c14928156,110,1,91.48,0.0,0,recent casual buyer
14f35f6d18dde51c34c753e833382099,39,1,69.96,0.0,0,recent casual buyer
14f3b4b8a869b608eaf1e27b92210e6e,426,1,122.26,0.0,2,inactive casual buyer
14f3f9d94f9aeec7e25cd6bb2acab542,266,1,70.15,0.0,2,inactive casual buyer
14f41b6464ff102ab009a269052e7a11,362,1,175.77,0.0,2,inactive casual buyer
14f48ad16762cbf2cd2fbd4d0e8c9ffc,155,1,64.58,0.0,0,recent casual buyer
14f59a556c171e1fa252927f21308bbb,170,1,948.98,0.0,1,high spender
14f5d95b701702e7eac6f8ee27c5a586,115,1,207.94,0.0,0,recent casual buyer
14f75c00cf2b8fa72317a44b34a94e87,21,1,56.2,0.0,0,recent casual buyer
14f78603f7b2d6fb21d975186229cc2a,120,1,605.41,0.0,0,recent casual buyer
14f8cc584e623e4d3c92fd134fd9e8c4,52,1,149.68,0.0,0,recent casual buyer
14f9068e637206960a557817377830f8,416,1,115.81,0.0,2,inactive casual buyer
14f9483490b8850a399998a0d4bbcff9,560,1,45.25,1.0,3,weather-triggered buyer
14fbd36fbe6c925943633de58361ca00,549,1,101.14,0.0,2,inactive casual buyer
14fcb7be0e0a5868f190e1cda895d6fa,279,1,85.82,0.0,2,inactive casual buyer
14fd3eba514b49c33317f567ae94a1d7,41,1,43.27,0.0,0,recent casual buyer
14fd66ddf6349b2c9c874aa2094196ae,29,1,166.04,0.0,0,recent casual buyer
14ff02bb0043f9bbf84858c7aad8a05f,212,1,101.9,0.0,0,recent casual buyer
14fff6742eb1a4347df2c4db8916fb8e,111,1,903.03,0.0,1,high spender
150143ea3d26900ada875ff4ca7950a4,277,1,75.98,1.0,3,weather-triggered buyer
150262ecde07c5bc549ca2cc732dcbde,503,1,33.97,0.0,2,inactive casual buyer
1502f86a2eb8886ffb134f252debcae7,28,1,99.29,1.0,3,weather-triggered buyer
1503f463072a6c3255885713f173bf9d,40,1,66.67,0.0,0,recent casual buyer
1504df6da856dcc3095690ef54313868,152,1,332.46,0.0,0,recent casual buyer
15056ba6cfdcd8cc72654472f4efa085,217,1,77.16,0.0,0,recent casual buyer
150617471c858a7f3e210e4b6aa5955f,30,1,22.38,0.0,0,recent casual buyer
1506e4481b5a1dfc5379811a8c98e765,260,1,75.65,1.0,3,weather-triggered buyer
150737a479a6aa90c2ff14a585542a70,133,1,45.13,0.0,0,recent casual buyer
15074bf19189089f296f3016dc640cbc,147,1,174.11,0.0,0,recent casual buyer
1508b69411adce05d88efcb7cc673977,284,1,58.27,0.0,2,inactive casual buyer
150905efd2cdad1d4581853bdace0f0f,472,1,223.78,0.0,2,inactive casual buyer
150942330b6c45bba3d57bc1561229be,394,1,787.6,0.0,1,high spender
1509646eeec96572db6ac31359f42b38,321,1,81.88,0.0,2,inactive casual buyer
150a0b8d0063d9b1cfd4908ade28accf,192,1,47.81,0.0,0,recent casual buyer
150a3d642b9738fe8f8d6876a7168f96,349,1,74.46,0.0,2,inactive casual buyer
150bb6f1db03d143eaffd9a5e0f47008,113,1,31.28,0.0,0,recent casual buyer
150c000d94442e397f21cc978f925d40,426,1,166.16,0.0,2,inactive casual buyer
150cc81c97ac79c4d951f57f8fb6b5d8,259,1,245.83,0.0,2,inactive casual buyer
150dcbebc045e4eabe1f896727a84ecf,209,1,54.62,0.0,0,recent casual buyer
150ee9a5d40c5a45658e245b3e05bf65,66,1,62.65,0.0,0,recent casual buyer
150ef1b6b2d3073c20d4e0b9118e7986,60,1,148.2,0.0,0,recent casual buyer
150f3b531a30c607299f88011664e2fe,32,1,101.64,1.0,3,weather-triggered buyer
1510278962879d204243606cbd1a9ede,327,1,189.98,0.0,2,inactive casual buyer
151260cb5d9b3c220d0af50c81c329a9,224,1,123.02,1.0,3,weather-triggered buyer
1512c5040886006dd88e50b3300e38fa,64,1,172.97,0.0,0,recent casual buyer
1516137a38d62194d55d7f4afc8498be,28,1,153.61,0.0,0,recent casual buyer
151728b591af91fcef8ae131a5746a97,180,1,108.51,1.0,3,weather-triggered buyer
1517caacf17317327ba135f91b7e5602,78,1,148.0,0.0,0,recent casual buyer
1517d6ef399f14a2d65c726f8ee632c4,322,1,254.01,0.0,2,inactive casual buyer
15186bfce5ee72aa7a1cef6aff5aebea,217,1,39.59,0.0,0,recent casual buyer
1519b1653748a7af60dc6f3d515bd4ff,125,1,66.71,0.0,0,recent casual buyer
1519d4cdbc06dfede65adcc994c7943a,299,1,23.6,0.0,2,inactive casual buyer
151b1695d3bed9df99aeda2c19ea3e2e,351,1,486.58,0.0,2,inactive casual buyer
151b2c4a56aab1fa8f3c822cc000b287,61,1,47.48,0.0,0,recent casual buyer
151b3e542a42b9d5600518a7ba6e65db,106,1,246.36,0.0,0,recent casual buyer
151bf07dad039772c952a5d540461755,431,1,70.72,1.0,3,weather-triggered buyer
151d22e83155b177a9c09441a522242e,231,1,214.41,0.0,0,recent casual buyer
151de0760cbd861ecf7f1916416da894,83,1,65.75,0.0,0,recent casual buyer
151e77b720345c563348a887573e025d,335,1,197.29,0.0,2,inactive casual buyer
151ec907c9216e4686bdf942be11073b,329,1,75.17,0.0,2,inactive casual buyer
151fbaadc520b0f6a4a96965dd393a24,98,1,161.68,0.0,0,recent casual buyer
151fd668ec7efbd0d623655a0567050d,438,1,384.78,0.0,2,inactive casual buyer
1520225ce891e1d6768c68b12052d208,14,1,15.89,0.0,0,recent casual buyer
